model_name,question_id,difficulty,result,efficiency_score,repetition_number
Qwen-3-Coder-480B,1363,simple,semantic,,33
Qwen-3-Coder-480B,1363,simple,semantic,,34
Qwen-3-Coder-480B,1363,simple,semantic,,35
Qwen-3-Coder-480B,1363,simple,semantic,,36
Qwen-3-Coder-480B,1363,simple,semantic,,37
Qwen-3-Coder-480B,1363,simple,semantic,,38
Qwen-3-Coder-480B,1363,simple,semantic,,39
Qwen-3-Coder-480B,1363,simple,semantic,,40
Qwen-3-Coder-480B,1363,simple,semantic,,41
Qwen-3-Coder-480B,1363,simple,semantic,,42
Qwen-3-Coder-480B,1363,simple,semantic,,43
Qwen-3-Coder-480B,1363,simple,semantic,,44
Qwen-3-Coder-480B,1363,simple,semantic,,45
Qwen-3-Coder-480B,1363,simple,semantic,,46
Qwen-3-Coder-480B,1363,simple,semantic,,47
Qwen-3-Coder-480B,1363,simple,semantic,,48
Qwen-3-Coder-480B,1363,simple,semantic,,49
Qwen-3-Coder-480B,1363,simple,semantic,,50
Qwen-3-Coder-480B,1045,simple,semantic,,1
Qwen-3-Coder-480B,1045,simple,semantic,,2
Qwen-3-Coder-480B,1045,simple,semantic,,3
Qwen-3-Coder-480B,1045,simple,semantic,,4
Qwen-3-Coder-480B,1045,simple,semantic,,5
Qwen-3-Coder-480B,1045,simple,semantic,,6
Qwen-3-Coder-480B,1045,simple,semantic,,7
Qwen-3-Coder-480B,1045,simple,semantic,,8
Qwen-3-Coder-480B,1045,simple,semantic,,9
Qwen-3-Coder-480B,1045,simple,semantic,,10
Qwen-3-Coder-480B,1045,simple,semantic,,11
Qwen-3-Coder-480B,1045,simple,semantic,,12
Qwen-3-Coder-480B,1045,simple,semantic,,13
Qwen-3-Coder-480B,1045,simple,semantic,,14
Qwen-3-Coder-480B,1045,simple,semantic,,15
Qwen-3-Coder-480B,1045,simple,semantic,,16
Qwen-3-Coder-480B,1045,simple,semantic,,17
Qwen-3-Coder-480B,1045,simple,semantic,,18
Qwen-3-Coder-480B,1045,simple,semantic,,19
Qwen-3-Coder-480B,1045,simple,semantic,,20
Qwen-3-Coder-480B,1045,simple,semantic,,21
Qwen-3-Coder-480B,1045,simple,semantic,,22
Qwen-3-Coder-480B,1045,simple,semantic,,23
Qwen-3-Coder-480B,1045,simple,semantic,,24
Qwen-3-Coder-480B,1045,simple,semantic,,25
Qwen-3-Coder-480B,1045,simple,semantic,,26
Qwen-3-Coder-480B,1045,simple,semantic,,27
Qwen-3-Coder-480B,1045,simple,semantic,,28
Qwen-3-Coder-480B,1045,simple,semantic,,29
Qwen-3-Coder-480B,1045,simple,semantic,,30
Qwen-3-Coder-480B,1045,simple,semantic,,31
Qwen-3-Coder-480B,1045,simple,semantic,,32
Qwen-3-Coder-480B,1045,simple,semantic,,33
Qwen-3-Coder-480B,1045,simple,semantic,,34
Qwen-3-Coder-480B,1045,simple,semantic,,35
Qwen-3-Coder-480B,1045,simple,semantic,,36
Qwen-3-Coder-480B,1045,simple,semantic,,37
Qwen-3-Coder-480B,1045,simple,semantic,,38
Qwen-3-Coder-480B,1045,simple,semantic,,39
Qwen-3-Coder-480B,1045,simple,semantic,,40
Qwen-3-Coder-480B,1045,simple,semantic,,41
Qwen-3-Coder-480B,1045,simple,semantic,,42
Qwen-3-Coder-480B,1045,simple,semantic,,43
Qwen-3-Coder-480B,1045,simple,semantic,,44
Qwen-3-Coder-480B,1045,simple,semantic,,45
Qwen-3-Coder-480B,1045,simple,semantic,,46
Qwen-3-Coder-480B,1045,simple,semantic,,47
Qwen-3-Coder-480B,1045,simple,semantic,,48
Qwen-3-Coder-480B,1045,simple,semantic,,49
Qwen-3-Coder-480B,1045,simple,semantic,,50
Qwen-3-Coder-480B,1145,simple,correct,16.142140969403044,1
Qwen-3-Coder-480B,1145,simple,correct,1.549134009797061,2
Qwen-3-Coder-480B,1145,simple,correct,1.4790772488161965,3
Qwen-3-Coder-480B,1145,simple,correct,1.5763056516031608,4
Qwen-3-Coder-480B,1145,simple,correct,1.5493656970352663,5
Qwen-3-Coder-480B,1145,simple,correct,0.9759182782702122,6
Qwen-3-Coder-480B,1145,simple,correct,1.4976580193535105,7
Qwen-3-Coder-480B,1145,simple,correct,1.5308958808382247,8
Qwen-3-Coder-480B,1145,simple,correct,1.5021190767973855,9
Qwen-3-Coder-480B,1145,simple,correct,1.5002135510985068,10
Qwen-3-Coder-480B,1145,simple,correct,1.5511941190953538,11
Qwen-3-Coder-480B,1145,simple,correct,1.0854825697422614,12
Qwen-3-Coder-480B,1145,simple,correct,1.5310823111265224,13
Qwen-3-Coder-480B,1145,simple,correct,1.498468945103176,14
Qwen-3-Coder-480B,1145,simple,correct,1.5115250834962881,15
Qwen-3-Coder-480B,1145,simple,correct,1.5025086491006574,16
Qwen-3-Coder-480B,1145,simple,correct,0.7898463412106136,17
Qwen-3-Coder-480B,1145,simple,correct,0.9755529023821706,18
Qwen-3-Coder-480B,1145,simple,correct,1.43789449011368,19
Qwen-3-Coder-480B,1145,simple,correct,1.508351251397609,20
Qwen-3-Coder-480B,1145,simple,correct,1.4137983466312412,21
Qwen-3-Coder-480B,1145,simple,correct,1.4112185624406648,22
Qwen-3-Coder-480B,1145,simple,correct,1.5149467026904933,23
Qwen-3-Coder-480B,1145,simple,correct,1.5054013004078708,24
Qwen-3-Coder-480B,1145,simple,correct,0.9954131118283336,25
Qwen-3-Coder-480B,1145,simple,correct,1.3482862635150024,26
Qwen-3-Coder-480B,1145,simple,correct,1.5317687759791392,27
Qwen-3-Coder-480B,1145,simple,correct,1.4880913707319576,28
Qwen-3-Coder-480B,1145,simple,correct,1.5291729517734776,29
Qwen-3-Coder-480B,1145,simple,correct,1.4979892187901087,30
Qwen-3-Coder-480B,1145,simple,correct,1.007712590073261,31
Qwen-3-Coder-480B,1145,simple,correct,1.5024349144831073,32
Qwen-3-Coder-480B,1145,simple,correct,1.4806367308149204,33
Qwen-3-Coder-480B,1145,simple,correct,1.475935002618093,34
Qwen-3-Coder-480B,1145,simple,correct,1.525315623932223,35
Qwen-3-Coder-480B,1145,simple,correct,1.3994345332908569,36
Qwen-3-Coder-480B,1145,simple,correct,1.505789919634375,37
Qwen-3-Coder-480B,1145,simple,correct,1.5014854579234411,38
Qwen-3-Coder-480B,1145,simple,correct,1.4021183024846555,39
Qwen-3-Coder-480B,1145,simple,correct,1.531437930018544,40
Qwen-3-Coder-480B,1145,simple,correct,1.5338166901592714,41
Qwen-3-Coder-480B,1145,simple,correct,1.5478264649626152,42
Qwen-3-Coder-480B,1145,simple,correct,1.4989168571015945,43
Qwen-3-Coder-480B,1145,simple,correct,1.5321445492527028,44
Qwen-3-Coder-480B,1145,simple,correct,1.507066303984074,45
Qwen-3-Coder-480B,1145,simple,correct,1.6139452013509081,46
Qwen-3-Coder-480B,1145,simple,correct,1.4796421646994795,47
Qwen-3-Coder-480B,1145,simple,correct,1.5135713607608592,48
Qwen-3-Coder-480B,1145,simple,correct,1.1714652235597958,49
Qwen-3-Coder-480B,1145,simple,correct,1.5919947905361407,50
Qwen-3-Coder-480B,428,simple,semantic,,1
Qwen-3-Coder-480B,428,simple,semantic,,2
Qwen-3-Coder-480B,428,simple,semantic,,3
Qwen-3-Coder-480B,428,simple,semantic,,4
Qwen-3-Coder-480B,428,simple,semantic,,5
Qwen-3-Coder-480B,428,simple,semantic,,6
Qwen-3-Coder-480B,428,simple,semantic,,7
Qwen-3-Coder-480B,428,simple,semantic,,8
Qwen-3-Coder-480B,428,simple,semantic,,9
Qwen-3-Coder-480B,428,simple,semantic,,10
Qwen-3-Coder-480B,428,simple,semantic,,11
Qwen-3-Coder-480B,428,simple,semantic,,12
Qwen-3-Coder-480B,428,simple,semantic,,13
Qwen-3-Coder-480B,428,simple,semantic,,14
Qwen-3-Coder-480B,428,simple,semantic,,15
Qwen-3-Coder-480B,428,simple,semantic,,16
Qwen-3-Coder-480B,428,simple,semantic,,17
Qwen-3-Coder-480B,428,simple,semantic,,18
Qwen-3-Coder-480B,428,simple,semantic,,19
Qwen-3-Coder-480B,428,simple,semantic,,20
Qwen-3-Coder-480B,428,simple,semantic,,21
Qwen-3-Coder-480B,428,simple,semantic,,22
Qwen-3-Coder-480B,428,simple,semantic,,23
Qwen-3-Coder-480B,428,simple,semantic,,24
Qwen-3-Coder-480B,428,simple,semantic,,25
Qwen-3-Coder-480B,428,simple,semantic,,26
Qwen-3-Coder-480B,428,simple,semantic,,27
Qwen-3-Coder-480B,428,simple,semantic,,28
Qwen-3-Coder-480B,428,simple,semantic,,29
Qwen-3-Coder-480B,428,simple,semantic,,30
Qwen-3-Coder-480B,428,simple,semantic,,31
Qwen-3-Coder-480B,428,simple,semantic,,32
Qwen-3-Coder-480B,428,simple,semantic,,33
Qwen-3-Coder-480B,428,simple,semantic,,34
Qwen-3-Coder-480B,428,simple,semantic,,35
Qwen-3-Coder-480B,428,simple,semantic,,36
Qwen-3-Coder-480B,428,simple,semantic,,37
Qwen-3-Coder-480B,428,simple,semantic,,38
Qwen-3-Coder-480B,428,simple,semantic,,39
Qwen-3-Coder-480B,428,simple,semantic,,40
Qwen-3-Coder-480B,428,simple,semantic,,41
Qwen-3-Coder-480B,428,simple,semantic,,42
Qwen-3-Coder-480B,428,simple,semantic,,43
Qwen-3-Coder-480B,428,simple,semantic,,44
Qwen-3-Coder-480B,428,simple,semantic,,45
Qwen-3-Coder-480B,428,simple,semantic,,46
Qwen-3-Coder-480B,428,simple,semantic,,47
Qwen-3-Coder-480B,428,simple,semantic,,48
Qwen-3-Coder-480B,428,simple,semantic,,49
Qwen-3-Coder-480B,428,simple,semantic,,50
Qwen-3-Coder-480B,1157,simple,correct,7.366189989785496,1
Qwen-3-Coder-480B,1157,simple,correct,1.488888888888889,2
Qwen-3-Coder-480B,1157,simple,correct,1.5480769230769231,3
Qwen-3-Coder-480B,1157,simple,correct,1.595873786407767,4
Qwen-3-Coder-480B,1157,simple,correct,1.6652412950519242,5
Qwen-3-Coder-480B,1157,simple,correct,1.4154535274356104,6
Qwen-3-Coder-480B,1157,simple,correct,1.5873671782762693,7
Qwen-3-Coder-480B,1157,simple,correct,1.5739644970414202,8
Qwen-3-Coder-480B,1157,simple,correct,1.164334085778781,9
Qwen-3-Coder-480B,1157,simple,correct,1.4214328717639977,10
Qwen-3-Coder-480B,1157,simple,correct,1.4296218487394958,11
Qwen-3-Coder-480B,1157,simple,correct,1.528862973760933,12
Qwen-3-Coder-480B,1157,simple,correct,1.139369729249889,13
Qwen-3-Coder-480B,1157,simple,correct,1.4975961538461537,14
Qwen-3-Coder-480B,1157,simple,correct,1.5915826911677533,15
Qwen-3-Coder-480B,1157,simple,correct,1.1822704658525554,16
Qwen-3-Coder-480B,1157,simple,correct,1.536231884057971,17
Qwen-3-Coder-480B,1157,simple,correct,2.292009400705053,18
Qwen-3-Coder-480B,1157,simple,correct,1.4774826789838338,19
Qwen-3-Coder-480B,1157,simple,correct,1.4971815107102593,20
Qwen-3-Coder-480B,1157,simple,correct,1.5032144944476915,21
Qwen-3-Coder-480B,1157,simple,correct,1.5710543549443352,22
Qwen-3-Coder-480B,1157,simple,correct,1.5768081291093843,23
Qwen-3-Coder-480B,1157,simple,correct,1.5231316725978647,24
Qwen-3-Coder-480B,1157,simple,correct,1.3247910863509749,25
Qwen-3-Coder-480B,1157,simple,correct,1.2931645569620254,26
Qwen-3-Coder-480B,1157,simple,correct,1.5221822541966428,27
Qwen-3-Coder-480B,1157,simple,correct,1.3679083094555875,28
Qwen-3-Coder-480B,1157,simple,correct,1.4987864077669903,29
Qwen-3-Coder-480B,1157,simple,correct,1.6334093500570126,30
Qwen-3-Coder-480B,1157,simple,correct,1.6560814859197124,31
Qwen-3-Coder-480B,1157,simple,correct,1.296679757229561,32
Qwen-3-Coder-480B,1157,simple,correct,1.6286231884057971,33
Qwen-3-Coder-480B,1157,simple,correct,1.4994068801897984,34
Qwen-3-Coder-480B,1157,simple,correct,1.5589072282299374,35
Qwen-3-Coder-480B,1157,simple,correct,1.5485579752795762,36
Qwen-3-Coder-480B,1157,simple,correct,1.5008319467554077,37
Qwen-3-Coder-480B,1157,simple,correct,1.5700305810397555,38
Qwen-3-Coder-480B,1157,simple,correct,1.2923233350279613,39
Qwen-3-Coder-480B,1157,simple,correct,1.5125657510227937,40
Qwen-3-Coder-480B,1157,simple,correct,1.4059020044543429,41
Qwen-3-Coder-480B,1157,simple,correct,1.740506329113924,42
Qwen-3-Coder-480B,1157,simple,correct,1.588235294117647,43
Qwen-3-Coder-480B,1157,simple,correct,1.4418468731735827,44
Qwen-3-Coder-480B,1157,simple,correct,1.6938168846611177,45
Qwen-3-Coder-480B,1157,simple,correct,1.5857988165680474,46
Qwen-3-Coder-480B,1157,simple,correct,1.4160550458715597,47
Qwen-3-Coder-480B,1157,simple,correct,1.527862829148806,48
Qwen-3-Coder-480B,1157,simple,correct,1.4902073732718895,49
Qwen-3-Coder-480B,1157,simple,correct,1.3272335844994618,50
Qwen-3-Coder-480B,13,simple,correct,1.2389955357142857,1
Qwen-3-Coder-480B,13,simple,correct,0.3149046079736325,2
Qwen-3-Coder-480B,13,simple,correct,0.35385066553707295,3
Qwen-3-Coder-480B,13,simple,correct,0.3262506380806534,4
Qwen-3-Coder-480B,13,simple,correct,0.3027806939621524,5
Qwen-3-Coder-480B,13,simple,correct,0.22358770505570796,6
Qwen-3-Coder-480B,13,simple,correct,0.23392079264299748,7
Qwen-3-Coder-480B,13,simple,correct,0.24184545759302714,8
Qwen-3-Coder-480B,13,simple,correct,0.24654444929434016,9
Qwen-3-Coder-480B,13,simple,correct,0.3090252103185122,10
Qwen-3-Coder-480B,13,simple,correct,0.22962393600364392,11
Qwen-3-Coder-480B,13,simple,correct,0.31998897875168153,12
Qwen-3-Coder-480B,13,simple,correct,0.29240098540837595,13
Qwen-3-Coder-480B,13,simple,correct,0.3225426444255961,14
Qwen-3-Coder-480B,13,simple,correct,0.3132639628909923,15
Qwen-3-Coder-480B,13,simple,correct,0.2959766467825866,16
Qwen-3-Coder-480B,13,simple,correct,0.323947597168757,17
Qwen-3-Coder-480B,13,simple,correct,0.3138147738082243,18
Qwen-3-Coder-480B,13,simple,correct,0.3398620040771523,19
Qwen-3-Coder-480B,13,simple,correct,0.3169728459207027,20
Qwen-3-Coder-480B,13,simple,correct,0.3167072118025583,21
Qwen-3-Coder-480B,13,simple,correct,0.31418573022203883,22
Qwen-3-Coder-480B,13,simple,correct,0.2185723862543356,23
Qwen-3-Coder-480B,13,simple,correct,0.3168231880440548,24
Qwen-3-Coder-480B,13,simple,correct,0.3190025527675736,25
Qwen-3-Coder-480B,13,simple,correct,0.35637581885076725,26
Qwen-3-Coder-480B,13,simple,correct,0.4357862705320332,27
Qwen-3-Coder-480B,13,simple,correct,0.3134298132195099,28
Qwen-3-Coder-480B,13,simple,correct,0.3152629129827827,29
Qwen-3-Coder-480B,13,simple,correct,0.33591404404480685,30
Qwen-3-Coder-480B,13,simple,correct,0.3199058331153544,31
Qwen-3-Coder-480B,13,simple,correct,0.30903808206833333,32
Qwen-3-Coder-480B,13,simple,correct,0.3508301690119872,33
Qwen-3-Coder-480B,13,simple,correct,0.3271693624383989,34
Qwen-3-Coder-480B,13,simple,correct,0.3274889346050745,35
Qwen-3-Coder-480B,13,simple,correct,0.3375590020229265,36
Qwen-3-Coder-480B,13,simple,correct,0.32167353604479354,37
Qwen-3-Coder-480B,13,simple,correct,0.313988686745146,38
Qwen-3-Coder-480B,13,simple,correct,0.3101441461442096,39
Qwen-3-Coder-480B,13,simple,correct,0.30775985580256043,40
Qwen-3-Coder-480B,13,simple,correct,0.32276945709501226,41
Qwen-3-Coder-480B,13,simple,correct,0.3537809735503409,42
Qwen-3-Coder-480B,13,simple,correct,0.3135424685655633,43
Qwen-3-Coder-480B,13,simple,correct,0.31780180236075134,44
Qwen-3-Coder-480B,13,simple,correct,0.3153497071719866,45
Qwen-3-Coder-480B,13,simple,correct,0.3232342976283555,46
Qwen-3-Coder-480B,13,simple,correct,0.3183722415162511,47
Qwen-3-Coder-480B,13,simple,correct,0.317408093914118,48
Qwen-3-Coder-480B,13,simple,correct,0.25879172936521205,49
Qwen-3-Coder-480B,13,simple,correct,0.3146557033752156,50
Qwen-3-Coder-480B,190,simple,correct,1.5675723359209597,1
Qwen-3-Coder-480B,190,simple,semantic,,2
Qwen-3-Coder-480B,190,simple,semantic,,3
Qwen-3-Coder-480B,190,simple,semantic,,4
Qwen-3-Coder-480B,190,simple,semantic,,5
Qwen-3-Coder-480B,190,simple,semantic,,6
Qwen-3-Coder-480B,190,simple,semantic,,7
Qwen-3-Coder-480B,190,simple,correct,1.3151335720187276,8
Qwen-3-Coder-480B,190,simple,semantic,,9
Qwen-3-Coder-480B,190,simple,semantic,,10
Qwen-3-Coder-480B,190,simple,semantic,,11
Qwen-3-Coder-480B,190,simple,semantic,,12
Qwen-3-Coder-480B,190,simple,semantic,,13
Qwen-3-Coder-480B,190,simple,semantic,,14
Qwen-3-Coder-480B,190,simple,semantic,,15
Qwen-3-Coder-480B,190,simple,semantic,,16
Qwen-3-Coder-480B,190,simple,semantic,,17
Qwen-3-Coder-480B,190,simple,semantic,,18
Qwen-3-Coder-480B,190,simple,semantic,,19
Qwen-3-Coder-480B,190,simple,semantic,,20
Qwen-3-Coder-480B,190,simple,semantic,,21
Qwen-3-Coder-480B,190,simple,semantic,,22
Qwen-3-Coder-480B,190,simple,semantic,,23
Qwen-3-Coder-480B,190,simple,semantic,,24
Qwen-3-Coder-480B,190,simple,semantic,,25
Qwen-3-Coder-480B,190,simple,semantic,,26
Qwen-3-Coder-480B,190,simple,semantic,,27
Qwen-3-Coder-480B,190,simple,semantic,,28
Qwen-3-Coder-480B,190,simple,semantic,,29
Qwen-3-Coder-480B,190,simple,semantic,,30
Qwen-3-Coder-480B,190,simple,semantic,,31
Qwen-3-Coder-480B,190,simple,semantic,,32
Qwen-3-Coder-480B,190,simple,semantic,,33
Qwen-3-Coder-480B,190,simple,semantic,,34
Qwen-3-Coder-480B,190,simple,semantic,,35
Qwen-3-Coder-480B,190,simple,semantic,,36
Qwen-3-Coder-480B,190,simple,semantic,,37
Qwen-3-Coder-480B,190,simple,semantic,,38
Qwen-3-Coder-480B,190,simple,semantic,,39
Qwen-3-Coder-480B,190,simple,semantic,,40
Qwen-3-Coder-480B,190,simple,semantic,,41
Qwen-3-Coder-480B,190,simple,semantic,,42
Qwen-3-Coder-480B,190,simple,semantic,,43
Qwen-3-Coder-480B,190,simple,semantic,,44
Qwen-3-Coder-480B,190,simple,semantic,,45
Qwen-3-Coder-480B,190,simple,semantic,,46
Qwen-3-Coder-480B,190,simple,semantic,,47
Qwen-3-Coder-480B,190,simple,semantic,,48
Qwen-3-Coder-480B,190,simple,semantic,,49
Qwen-3-Coder-480B,190,simple,semantic,,50
Qwen-3-Coder-480B,1619,Simple,semantic,,1
Qwen-3-Coder-480B,1619,Simple,semantic,,2
Qwen-3-Coder-480B,1619,Simple,semantic,,3
Qwen-3-Coder-480B,1619,Simple,semantic,,4
Qwen-3-Coder-480B,1619,Simple,semantic,,5
Qwen-3-Coder-480B,1619,Simple,semantic,,6
Qwen-3-Coder-480B,1619,Simple,semantic,,7
Qwen-3-Coder-480B,1619,Simple,semantic,,8
Qwen-3-Coder-480B,1619,Simple,semantic,,9
Qwen-3-Coder-480B,1619,Simple,semantic,,10
Qwen-3-Coder-480B,1619,Simple,semantic,,11
Qwen-3-Coder-480B,1619,Simple,semantic,,12
Qwen-3-Coder-480B,1619,Simple,semantic,,13
Qwen-3-Coder-480B,1619,Simple,semantic,,14
Qwen-3-Coder-480B,1619,Simple,semantic,,15
Qwen-3-Coder-480B,1619,Simple,semantic,,16
Qwen-3-Coder-480B,1619,Simple,semantic,,17
Qwen-3-Coder-480B,1619,Simple,semantic,,18
Qwen-3-Coder-480B,1619,Simple,semantic,,19
Qwen-3-Coder-480B,1619,Simple,semantic,,20
Qwen-3-Coder-480B,1619,Simple,semantic,,21
Qwen-3-Coder-480B,1619,Simple,semantic,,22
Qwen-3-Coder-480B,1619,Simple,semantic,,23
Qwen-3-Coder-480B,1619,Simple,semantic,,24
Qwen-3-Coder-480B,1619,Simple,semantic,,25
Qwen-3-Coder-480B,1619,Simple,semantic,,26
Qwen-3-Coder-480B,1619,Simple,semantic,,27
Qwen-3-Coder-480B,1619,Simple,semantic,,28
Qwen-3-Coder-480B,1619,Simple,semantic,,29
Qwen-3-Coder-480B,1619,Simple,semantic,,30
Qwen-3-Coder-480B,1619,Simple,semantic,,31
Qwen-3-Coder-480B,1619,Simple,semantic,,32
Qwen-3-Coder-480B,1619,Simple,semantic,,33
Qwen-3-Coder-480B,1619,Simple,semantic,,34
Qwen-3-Coder-480B,1619,Simple,semantic,,35
Qwen-3-Coder-480B,1619,Simple,semantic,,36
Qwen-3-Coder-480B,1619,Simple,semantic,,37
Qwen-3-Coder-480B,1619,Simple,semantic,,38
Qwen-3-Coder-480B,1619,Simple,semantic,,39
Qwen-3-Coder-480B,1619,Simple,semantic,,40
Qwen-3-Coder-480B,1619,Simple,semantic,,41
Qwen-3-Coder-480B,1619,Simple,semantic,,42
Qwen-3-Coder-480B,1619,Simple,semantic,,43
Qwen-3-Coder-480B,1619,Simple,semantic,,44
Qwen-3-Coder-480B,1619,Simple,semantic,,45
Qwen-3-Coder-480B,1619,Simple,semantic,,46
Qwen-3-Coder-480B,1619,Simple,semantic,,47
Qwen-3-Coder-480B,1619,Simple,semantic,,48
Qwen-3-Coder-480B,1619,Simple,semantic,,49
Qwen-3-Coder-480B,1619,Simple,semantic,,50
Qwen-3-Coder-480B,1517,simple,semantic,,1
Qwen-3-Coder-480B,1517,simple,semantic,,2
Qwen-3-Coder-480B,1517,simple,semantic,,3
Qwen-3-Coder-480B,1517,simple,semantic,,4
Qwen-3-Coder-480B,1517,simple,semantic,,5
Qwen-3-Coder-480B,1517,simple,semantic,,6
Qwen-3-Coder-480B,1517,simple,semantic,,7
Qwen-3-Coder-480B,1517,simple,semantic,,8
Qwen-3-Coder-480B,1517,simple,semantic,,9
Qwen-3-Coder-480B,1517,simple,semantic,,10
Qwen-3-Coder-480B,1517,simple,semantic,,11
Qwen-3-Coder-480B,1517,simple,semantic,,12
Qwen-3-Coder-480B,1517,simple,semantic,,13
Qwen-3-Coder-480B,1517,simple,semantic,,14
Qwen-3-Coder-480B,1517,simple,semantic,,15
Qwen-3-Coder-480B,1517,simple,semantic,,16
Qwen-3-Coder-480B,1517,simple,semantic,,17
Qwen-3-Coder-480B,1517,simple,semantic,,18
Qwen-3-Coder-480B,1517,simple,semantic,,19
Qwen-3-Coder-480B,1517,simple,semantic,,20
Qwen-3-Coder-480B,1517,simple,semantic,,21
Qwen-3-Coder-480B,1517,simple,semantic,,22
Qwen-3-Coder-480B,1517,simple,semantic,,23
Qwen-3-Coder-480B,1517,simple,semantic,,24
Qwen-3-Coder-480B,1517,simple,semantic,,25
Qwen-3-Coder-480B,1517,simple,semantic,,26
Qwen-3-Coder-480B,1517,simple,semantic,,27
Qwen-3-Coder-480B,1517,simple,semantic,,28
Qwen-3-Coder-480B,1517,simple,semantic,,29
Qwen-3-Coder-480B,1517,simple,semantic,,30
Qwen-3-Coder-480B,1517,simple,semantic,,31
Qwen-3-Coder-480B,1517,simple,semantic,,32
Qwen-3-Coder-480B,1517,simple,semantic,,33
Qwen-3-Coder-480B,1517,simple,semantic,,34
Qwen-3-Coder-480B,1517,simple,semantic,,35
Qwen-3-Coder-480B,1517,simple,semantic,,36
Qwen-3-Coder-480B,1517,simple,semantic,,37
Qwen-3-Coder-480B,1517,simple,semantic,,38
Qwen-3-Coder-480B,1517,simple,semantic,,39
Qwen-3-Coder-480B,1517,simple,semantic,,40
Qwen-3-Coder-480B,1517,simple,semantic,,41
Qwen-3-Coder-480B,1517,simple,semantic,,42
Qwen-3-Coder-480B,1517,simple,semantic,,43
Qwen-3-Coder-480B,1517,simple,semantic,,44
Qwen-3-Coder-480B,1517,simple,semantic,,45
Qwen-3-Coder-480B,1517,simple,semantic,,46
Qwen-3-Coder-480B,1517,simple,semantic,,47
Qwen-3-Coder-480B,1517,simple,semantic,,48
Qwen-3-Coder-480B,1517,simple,semantic,,49
Qwen-3-Coder-480B,1517,simple,semantic,,50
Qwen-3-Coder-480B,1508,simple,correct,8.566782307025152,1
Qwen-3-Coder-480B,1508,simple,correct,1.7040516735173223,2
Qwen-3-Coder-480B,1508,simple,correct,1.3321754233608336,3
Qwen-3-Coder-480B,1508,simple,correct,1.400735294117647,4
Qwen-3-Coder-480B,1508,simple,correct,1.4288017195056422,5
Qwen-3-Coder-480B,1508,simple,correct,1.5663972286374135,6
Qwen-3-Coder-480B,1508,simple,correct,1.7788300835654596,7
Qwen-3-Coder-480B,1508,simple,correct,1.2922210849539406,8
Qwen-3-Coder-480B,1508,simple,correct,1.5005336179295625,9
Qwen-3-Coder-480B,1508,simple,correct,1.592958616429895,10
Qwen-3-Coder-480B,1508,simple,correct,1.8263610315186247,11
Qwen-3-Coder-480B,1508,simple,correct,1.7288812785388128,12
Qwen-3-Coder-480B,1508,simple,correct,1.5219675262655206,13
Qwen-3-Coder-480B,1508,simple,correct,1.562573789846517,14
Qwen-3-Coder-480B,1508,simple,correct,1.7679712460063899,15
Qwen-3-Coder-480B,1508,simple,correct,1.4664756446991405,16
Qwen-3-Coder-480B,1508,simple,correct,1.4870466321243523,17
Qwen-3-Coder-480B,1508,simple,correct,1.6241400875547216,18
Qwen-3-Coder-480B,1508,simple,correct,1.3872889771598809,19
Qwen-3-Coder-480B,1508,simple,correct,1.4815584415584415,20
Qwen-3-Coder-480B,1508,simple,correct,1.3678043810494143,21
Qwen-3-Coder-480B,1508,simple,correct,1.500562429696288,22
Qwen-3-Coder-480B,1508,simple,correct,1.5359513274336283,23
Qwen-3-Coder-480B,1508,simple,correct,1.51036866359447,24
Qwen-3-Coder-480B,1508,simple,correct,1.6526497695852536,25
Qwen-3-Coder-480B,1508,simple,correct,1.5523156089193826,26
